#	B	C	C1	C2	C3	D	D1	D2	D3	D4	E	E1	E2	E3	E4	E5
h18	0.963232856	0.908413369	0.930274918	0.966048375	0.935905956	0.954289528	0.981450813	1	0.977972836	0.974329245	0.903610476	0.921994048	0.936402799	0.969029508	0.947499188	0.946008658
h19	1	0.893058939	0.923807387	0.978973565	0.925389992	0.888084939	0.96992991	0.988695382	0.948451205	0.929685733	0.834953636	0.873841295	0.88853721	0.935337993	0.8803979	0.930816165
h20	1	0.894935292	0.935344804	0.989224114	0.926185325	0.881734885	0.976831881	0.978178838	0.937499993	0.948006428	0.84078659	0.872575405	0.892780161	0.960398662	0.910560337	0.942349094
h21	0.774492327	0.669754203	0.653544733	0.687744899	0.708941958	0.883683672	0.75222661	0.77128612	0.931599591	0.999109387	0.848770938	0.747417144	0.909333797	1	0.898290038	0.934271508
h22	0.828080294	0.878614265	0.820265741	0.901536908	0.917686972	0.938525723	0.965355557	1	0.955978184	0.91273775	0.872623125	0.934618418	0.916124039	0.918207931	0.875488456	0.914040147
h23	1	0.876008322	0.924409903	0.966238433	0.903196902	0.882282604	0.99282941	0.995817102	0.943232751	0.907379735	0.823722741	0.856886769	0.897221388	0.877203463	0.885270361	0.906483428
h24	1	0.878346764	0.918005353	0.967202199	0.902945115	0.89959846	0.98075637	0.998828671	0.967034867	0.936579652	0.811412355	0.852075013	0.859772465	0.918172686	0.861445793	0.892403006
h25	1	0.88753732	0.918693904	0.982287641	0.915919737	0.878361045	0.950277375	0.957746471	0.931498029	0.927870179	0.82522406	0.849978628	0.866410509	0.90076824	0.879641429	0.885189856
h26	1	0.894948089	0.927400434	0.964202047	0.928069541	0.886584106	0.996654392	0.998661713	0.912010682	0.930076935	0.840080296	0.861492084	0.916025397	0.898293697	0.875878176	0.92438938
h27	1	0.864085329	0.896681193	0.950612424	0.883642864	0.859344127	0.940142287	0.943895757	0.896483646	0.889766893	0.79593049	0.836823393	0.832674831	0.876728564	0.831292005	0.854800471
h28	1	0.87030565	0.897816599	0.984716171	0.913100427	0.835152835	0.91026196	0.929475938	0.892576431	0.88165933	0.787991235	0.836244516	0.843231374	0.875327481	0.819432333	0.861135334
h29	0.836192814	0.813317	0.824346374	0.794934651	0.827205884	0.898284347	0.978349652	1	0.93055558	0.910539187	0.862745115	0.889297417	0.93055558	0.938316955	0.922385628	0.941993443
h31	0.75291158	0.771167783	0.805791651	0.708530064	0.793515885	0.917532298	0.990557177	1	0.945546148	0.938306618	0.839471251	0.887944598	0.887315085	0.912181305	0.857097941	0.882278917
h32	0.929523668	0.869090171	0.900745824	0.965783682	0.900362127	0.819976064	0.91321622	0.88808358	0.878682841	0.89326357	0.806546426	0.840120563	0.851439785	0.876380577	0.847986514	0.918204362
h33	0.847253209	0.896828916	0.976105385	1	0.9341224	0.831621244	0.823582001	0.512058962	0.886556479	0.988611015	0.838544037	0.871817753	0.932782542	0.806163462	0.936355496	0.892586033
h34	0.403150176	0.952746993	0.993624563	1	0.963997721	0.16951059	0.335458445	0.040690042	0.177386081	0.305269078	0.858991174	0.881867564	0.926682885	0.615225939	0.952746993	0.921807594
h35	0.269845811	0.800139783	0.865923117	0.805733638	0.826990122	0.165800776	0.265818243	0.185043513	0.19623115	0.427367752	0.719365065	0.739055311	0.831465187	0.503891153	0.82452889	0.804838596
h36	1	0.897693788	0.934003934	0.998282664	0.936702712	0.837340558	0.947497505	0.925417038	0.899656565	0.887634943	0.799313076	0.836113836	0.85132485	0.896221785	0.856231633	0.919038253
h37	0.893270859	0.73281379	0.762395271	0.808560273	0.748949117	0.881617584	0.841279219	0.801389001	0.904027743	0.960949727	0.721160467	0.698302063	0.698302063	0.913440041	0.770014739	0.911199064
h38	0.330345438	0.253741673	0.251936849	0.276535633	0.270987533	0.769981622	0.822521348	0.828804723	0.818778072	0.80534236	0.706479324	0.728738567	0.800462692	0.778537723	0.700062263	0.758618049
h39	0.965600356	0.838080649	0.859991207	0.914986894	0.849035928	0.918273421	0.899430288	1	0.988387416	0.945442612	0.80740583	0.800175281	0.840052565	0.926161275	0.806529328	0.945880815
h40	1	0.853177881	0.895087427	0.966694409	0.890369108	0.778517887	0.888981403	0.877601978	0.815709114	0.840688292	0.739938955	0.788509547	0.798501206	0.832084338	0.799333889	0.832084338
h41	1	0.881048421	0.920406761	0.986676048	0.90646914	0.832047686	0.925227921	0.918302939	0.882363263	0.872720942	0.795319105	0.833011902	0.843092579	0.903401101	0.842040707	0.888849964
h42	0.296352341	0.136141831	0.151728157	0.191701267	0.119707263	0.72799826	0.242701445	0.854385399	0.931468786	0.933483399	0.235809526	0.167208456	0.203894659	0.690994009	0.18703597	0.762563881
h43	0.007374548	0	0.000245818	0.004178911	0.000245818	0.276545544	0.001720728	0.485736917	0.623149315	0.608891867	0	0.000983273	0.002949819	0.14626187	0.000491636	0.42747795
h44	0.008311372	0	0.002327184	0.004654368	0.00066491	0.323811022	0.005984187	0.544893514	0.723089266	0.70879377	0	0.001994729	0.001994729	0.23604294	0.000997365	0.503669087
h45	1	0.870608882	0.857728317	0.931498831	0.906615904	0.898126481	0.961065571	0.960772837	0.908957842	0.890807932	0.817915684	0.829625312	0.859192052	0.879976571	0.839285736	0.82523417
h46	1	0.900755539	0.936355359	0.979967941	0.928685895	0.899038441	0.983974373	0.97561811	0.960622683	0.954441385	0.841575097	0.878090649	0.891826943	0.926511029	0.895833375	0.9173535
h47	1	0.891787453	0.92608693	0.983333344	0.914492744	0.868599028	0.967632852	0.781884065	0.931642482	0.886231901	0.837198045	0.872463791	0.893719782	0.897343005	0.886231901	0.87777775
h48	1	0.834209718	0.872564179	0.916176946	0.857717308	0.845963546	0.961645539	0.510980535	0.895453161	0.874729376	0.771110449	0.81255802	0.839158719	0.879059702	0.814104541	0.81812563
h49	1	0.737458227	0.775362339	0.803790423	0.753623209	0.853400235	0.965997767	0.605908578	0.889074737	0.879598709	0.677814923	0.72240805	0.701783725	0.702341128	0.704013397	0.697324443
h50	1	0.856509535	0.893607046	0.949370019	0.873775017	0.872841764	0.970368614	0.890107246	0.910639214	0.919738632	0.800979875	0.829444645	0.869108651	0.871441885	0.860242648	0.856042909
h51	1	0.836499102	0.894972092	0.963873428	0.86703911	0.88007448	0.981750498	0.722532578	0.942644306	0.919553104	0.795903181	0.849906904	0.84432034	0.906145301	0.843202962	0.876722509
h52	0.744639035	0.902966432	0.956576118	0.951215173	0.933166608	0.742494688	0.766440363	0.154038606	0.888313083	1	0.854538996	0.902609041	0.904038606	0.930664792	0.921015075	0.941208064
h53	1	0.805952635	0.854698841	0.924068389	0.833372341	0.834778505	0.94328567	0.691820918	0.890789779	0.845324553	0.762830982	0.808061855	0.831497524	0.850011697	0.81181154	0.827747789
h54	0.659496238	0.89869467	0.915241827	1	0.917999633	0.520500092	0.609303207	0.218238647	0.601029629	0.621805501	0.830851281	0.859716878	0.859349171	0.858429902	0.851259446	0.838205591
h55	0.298028306	0.925429647	0.957027262	1	0.961324558	0.159251759	0.230283115	0.2679474	0.148129425	0.121334671	0.881193086	0.912285094	0.925176872	0.941860394	0.946410465	0.943882709
h56	0.409139402	0.884601645	0.917318628	1	0.913940239	0.198613087	0.299075378	0.144559027	0.253556176	0.212660024	0.824502087	0.846372678	0.876066807	0.947546174	0.8728663	0.871088164
h57	0.023183122	0.901536908	0.911956311	1	0.925501468	0.005470175	0.008595989	0.119822872	0.016150039	0.013805679	0.836415749	0.860380366	0.901015949	0.885647323	0.871320728	0.89476433
h58	0.041388779	0.923695607	0.937132242	1	0.94644961	0.015692428	0.030600235	0.029227147	0.025205964	0.022655943	0.854060452	0.881620253	0.899960761	0.866025865	0.891624151	0.893291524
h59	0.011444921	0.931902742	0.915593737	1	0.952789689	0.003719599	0.006580829	0.027467811	0.003433476	0.003433476	0.864663836	0.891845491	0.918741029	0.895278963	0.89442061	0.897854082
h60	0.836829895	0.882284398	0.957264946	1	0.909867895	0.619269615	0.759906799	0.160062162	0.719891195	0.729603769	0.817793325	0.86208235	0.8958819	0.952602948	0.885392425	0.887723382
h61	0.699276566	0.927147546	0.967736617	0.986532897	0.968009022	0.378377542	0.561164655	0.331386812	0.43285955	0.319945578	0.8634036	0.89799965	0.931097473	0.871031051	0.944173136	0.892823842
h62	0.066435184	0.85000001	1	0.472685165	0.949074062	0.001851852	0.022222222	0.015972222	0.021990741	0.011805555	0.760879619	0.64305558	0.956018572	0.274305559	0.972916692	0.867129607
h63	0.017053396	0.939754004	0.967291056	0.935979905	1	0.009924518	0.009924518	0.034386359	0.008526698	0.011741684	0.869303883	0.889991632	0.945904411	0.549762403	0.987419628	0.902012888
h64	0.096851849	0.903703655	1	0.781296308	0.967037038	0.04444444	0.061481481	0.110370365	0.07296296	0.055370369	0.791111092	0.790000002	0.917036969	0.416851828	0.959444433	0.831851841
h65	0.141306233	0.845606228	0.899897561	0.686450822	0.923324674	0.054291343	0.105979677	0.30641141	0.101889233	0.075487279	0.716199488	0.678269933	0.906219194	0.371858523	0.886510673	0.861596155
h66	0.046822176	0.898073031	1	0.795638898	0.956220393	0.014874915	0.027890466	0.034989858	0.05070994	0.141142661	0.806287998	0.768931671	0.962812703	0.438133871	0.981575382	0.908553027
h67	0.01832392	0.757563242	0.861747834	0.529299561	0.811487951	0	0.014135596	0.007329568	0.001570622	0.002094162	0.67484385	0.551811766	0.749186585	0.156538639	0.975879617	0.806776064
h68	0.046013425	0.107778337	0.169925101	0.074843416	0.139663158	0.064915204	0.059855637	0.08467616	0.084771622	0.119043032	0.158278548	0.083626061	0.126775583	0.101191346	0.926569106	0.686669229
h69	0.005029536	0.000335302	0.006035444	0.003353024	0.010394375	0	0.006035444	0.000670605	0	0	0	0.003017722	0.012741492	0.001005907	0.322225645	0.125738415
h70	0.007406611	0.056784018	0.031272357	0.048554454	0.15883066	0	0.013990267	0.008229568	0	0	0.129204223	0.032095315	0.057606976	0.021396877	0.990839975	0.598289593
h71	0.041315677	0.079022994	0.085698455	0.059537871	0.09237391	0.021108881	0.036985648	0.02543891	0.032836039	0.034098964	0.069100014	0.054666593	0.074151711	0.067476256	0.278745499	0.355783882
h72	1	0.864839137	0.91585229	0.945411231	0.889153841	0.890822462	0.953754542	0.966388591	0.918474408	0.930631709	0.805005976	0.843146654	0.8445769	0.912038196	0.829320681	0.896543551
h73	0.739515464	0.814479491	0.88039613	0.815987358	0.823311471	0.780013258	0.815556539	0.826542614	0.836020822	0.842052478	0.770965916	0.794015208	0.815556539	0.821588101	0.831927947	0.838175012
h74	0.315559419	0.261919147	0.439914624	0.247582859	0.282698708	0.517717198	0.229219532	0.273355966	0.756762708	0.835370675	0.515300946	0.341010351	0.326029747	0.811047295	0.685242346	0.835692833
h75	0.038046051	0.37499936	0.772207462	0.052063021	0.470023475	0.47056958	0.086468303	0.123058044	0.727972093	0.985010458	0.719234177	0.33658923	0.814258331	0.959707122	0.900908639	0.90982859
h76	0.000156743	0.157056463	0.570074218	0.004388803	0.231039152	0.136679873	0.004545546	0.004702289	0.309567366	0.604400907	0.331981617	0.118497694	0.634809065	0.561139873	0.678697127	0.569760739
